Person_ID,Time_In_Date,Time_In,Time_Out_Date,Time_Out,Break_Hours,Hours_In_Work,Hours_Worked,Hours_Scheduled,Status
P0000132,28/05/2024,10:08:20 pm,29/05/2024,6:09:27 am,0.5,8.02,7.52,7.5,Approved
P0000132,29/05/2024,9:57:31 pm,30/05/2024,6:06:45 am,0.5,8.15,7.65,7.5,Approved
P0000132,30/05/2024,10:06:39 pm,31/05/2024,6:04:05 am,0.5,7.96,7.46,7.5,Approved
P0000132,31/05/2024,10:10:20 pm,01/06/2024,6:05:06 am,0.5,7.91,7.41,7.5,Approved
P0000132,03/06/2024,10:07:14 pm,04/06/2024,6:08:25 am,0.5,8.02,7.52,7.5,Approved
P0000132,04/06/2024,10:00:10 pm,05/06/2024,6:02:12 am,0.5,8.03,7.53,7.5,Approved
P0000132,05/06/2024,10:06:18 pm,06/06/2024,6:03:46 am,0.5,7.96,7.46,7.5,Approved
P0000132,06/06/2024,10:07:23 pm,07/06/2024,6:04:36 am,0.5,7.95,7.45,7.5,Approved
P0000132,07/06/2024,10:02:08 pm,08/06/2024,6:03:52 am,0.5,8.03,7.53,7.5,Approved
P0000132,10/06/2024,10:02:44 pm,11/06/2024,6:07:17 am,0.5,8.08,7.58,7.5,Approved
P0000132,11/06/2024,10:00:24 pm,12/06/2024,6:02:59 am,0.5,8.04,7.54,7.5,Approved
P0000132,12/06/2024,9:52:34 pm,13/06/2024,6:02:27 am,0.5,8.16,7.66,7.5,Approved
P0000132,13/06/2024,9:55:24 pm,14/06/2024,6:08:08 am,0.5,8.21,7.71,7.5,Approved
P0000132,14/06/2024,10:03:37 pm,15/06/2024,6:05:12 am,0.5,8.03,7.53,7.5,Approved
P0000132,17/06/2024,9:52:22 pm,18/06/2024,6:00:32 am,0.5,8.14,7.64,7.5,Approved
P0000132,18/06/2024,10:04:28 pm,19/06/2024,6:08:51 am,0.5,8.07,7.57,7.5,Approved
P0000132,19/06/2024,10:01:23 pm,20/06/2024,6:02:10 am,0.5,8.01,7.51,7.5,Approved
P0000132,20/06/2024,9:59:53 pm,21/06/2024,6:01:46 am,0.5,8.03,7.53,7.5,Approved
P0000132,21/06/2024,10:08:24 pm,22/06/2024,6:03:00 am,0.5,7.91,7.41,7.5,Approved
P0000132,24/06/2024,10:01:17 pm,25/06/2024,6:06:51 am,0.5,8.09,7.59,7.5,Approved
P0000132,25/06/2024,10:01:09 pm,26/06/2024,6:02:49 am,0.5,8.03,7.53,7.5,Approved
P0000132,26/06/2024,9:59:14 pm,27/06/2024,6:08:16 am,0.5,8.15,7.65,7.5,Approved
P0000132,27/06/2024,10:07:45 pm,28/06/2024,6:04:25 am,0.5,7.94,7.44,7.5,Approved
P0000132,28/06/2024,10:02:56 pm,29/06/2024,6:07:47 am,0.5,8.08,7.58,7.5,Approved
P0000132,01/07/2024,9:55:32 pm,02/07/2024,6:03:01 am,0.5,8.12,7.62,7.5,Approved
P0000132,02/07/2024,9:53:44 pm,03/07/2024,6:01:05 am,0.5,8.12,7.62,7.5,Approved
P0000132,03/07/2024,10:09:08 pm,04/07/2024,6:01:47 am,0.5,7.88,7.38,7.5,Approved
P0000132,04/07/2024,9:53:44 pm,05/07/2024,6:03:12 am,0.5,8.16,7.66,7.5,Approved
P0000132,05/07/2024,9:55:23 pm,06/07/2024,6:03:56 am,0.5,8.14,7.64,7.5,Approved
P0000132,08/07/2024,10:03:08 pm,09/07/2024,6:02:25 am,0.5,7.99,7.49,7.5,Approved
P0000132,09/07/2024,10:10:53 pm,10/07/2024,6:02:52 am,0.5,7.87,7.37,7.5,Approved
P0000132,10/07/2024,9:56:14 pm,11/07/2024,6:08:22 am,0.5,8.2,7.7,7.5,Approved
P0000132,11/07/2024,9:54:30 pm,12/07/2024,6:04:24 am,0.5,8.16,7.66,7.5,Approved
P0000132,12/07/2024,10:04:38 pm,13/07/2024,6:07:12 am,0.5,8.04,7.54,7.5,Approved
P0000132,15/07/2024,9:57:47 pm,16/07/2024,6:05:40 am,0.5,8.13,7.63,7.5,Approved
P0000132,16/07/2024,9:49:01 pm,17/07/2024,6:10:59 am,0.5,8.37,7.87,7.5,Approved
P0000132,17/07/2024,10:06:32 pm,18/07/2024,6:09:57 am,0.5,8.06,7.56,7.5,Approved
P0000132,18/07/2024,9:49:15 pm,19/07/2024,6:04:30 am,0.5,8.25,7.75,7.5,Approved
P0000132,19/07/2024,9:51:39 pm,20/07/2024,6:02:00 am,0.5,8.17,7.67,7.5,Approved
P0000132,22/07/2024,9:50:32 pm,23/07/2024,6:05:14 am,0.5,8.24,7.74,7.5,Approved
P0000132,23/07/2024,10:04:23 pm,24/07/2024,6:08:41 am,0.5,8.07,7.57,7.5,Approved
P0000132,24/07/2024,9:56:16 pm,25/07/2024,6:02:55 am,0.5,8.11,7.61,7.5,Approved
P0000132,25/07/2024,9:52:54 pm,26/07/2024,6:09:26 am,0.5,8.28,7.78,7.5,Approved
P0000132,26/07/2024,9:55:03 pm,27/07/2024,6:00:41 am,0.5,8.09,7.59,7.5,Approved
P0000133,22/04/2023,6:23:53 am,22/04/2023,6:17:12 pm,1,11.89,10.89,11,Approved
P0000133,29/04/2023,6:10:20 am,29/04/2023,6:23:27 pm,1,12.22,11.22,11,Approved
P0000133,06/05/2023,6:22:58 am,06/05/2023,6:25:06 pm,1,12.04,11.04,11,Approved
P0000133,13/05/2023,6:11:41 am,13/05/2023,6:23:35 pm,1,12.2,11.2,11,Approved
P0000133,20/05/2023,6:23:29 am,20/05/2023,6:23:28 pm,1,12,11,11,Approved
P0000133,27/05/2023,6:09:31 am,27/05/2023,6:21:26 pm,1,12.2,11.2,11,Approved
P0000133,03/06/2023,6:18:10 am,03/06/2023,6:16:20 pm,1,11.97,10.97,11,Approved
P0000133,10/06/2023,6:20:03 am,10/06/2023,6:24:35 pm,1,12.08,11.08,11,Approved
P0000133,17/06/2023,6:12:24 am,17/06/2023,6:24:06 pm,1,12.2,11.2,11,Approved
P0000133,24/06/2023,6:22:19 am,24/06/2023,6:19:18 pm,1,11.95,10.95,11,Approved
P0000133,01/07/2023,6:23:05 am,01/07/2023,6:20:06 pm,1,11.95,10.95,11,Approved
P0000133,08/07/2023,6:04:47 am,08/07/2023,6:25:58 pm,1,12.35,11.35,11,Approved
P0000133,15/07/2023,6:13:31 am,15/07/2023,6:20:08 pm,1,12.11,11.11,11,Approved
P0000133,22/07/2023,6:13:30 am,22/07/2023,6:18:58 pm,1,12.09,11.09,11,Approved
P0000133,29/07/2023,6:14:55 am,29/07/2023,6:23:19 pm,1,12.14,11.14,11,Approved
P0000133,05/08/2023,6:09:29 am,05/08/2023,6:18:02 pm,1,12.14,11.14,11,Approved
P0000133,12/08/2023,6:22:48 am,12/08/2023,6:22:30 pm,1,11.99,10.99,11,Approved
P0000133,19/08/2023,6:18:41 am,19/08/2023,6:22:36 pm,1,12.07,11.07,11,Approved
P0000133,26/08/2023,6:14:06 am,26/08/2023,6:19:32 pm,1,12.09,11.09,11,Approved
P0000133,02/09/2023,6:23:28 am,02/09/2023,6:22:29 pm,1,11.98,10.98,11,Approved
P0000133,09/09/2023,6:09:23 am,09/09/2023,6:18:21 pm,1,12.15,11.15,11,Approved
P0000133,16/09/2023,6:19:03 am,16/09/2023,6:20:01 pm,1,12.02,11.02,11,Approved
P0000133,23/09/2023,6:20:17 am,23/09/2023,6:18:43 pm,1,11.97,10.97,11,Approved
P0000134,24/04/2023,10:10:24 pm,25/04/2023,6:08:50 am,0.5,7.97,7.47,7.5,Approved
P0000134,25/04/2023,9:51:45 pm,26/04/2023,6:05:00 am,0.5,8.22,7.72,7.5,Approved
P0000134,26/04/2023,10:01:40 pm,27/04/2023,6:05:17 am,0.5,8.06,7.56,7.5,Approved
P0000134,27/04/2023,10:01:25 pm,28/04/2023,6:02:00 am,0.5,8.01,7.51,7.5,Approved
P0000134,28/04/2023,9:54:46 pm,29/04/2023,6:01:39 am,0.5,8.11,7.61,7.5,Approved
P0000134,01/05/2023,9:49:57 pm,02/05/2023,6:06:25 am,0.5,8.27,7.77,7.5,Approved
P0000134,02/05/2023,10:03:16 pm,03/05/2023,6:04:06 am,0.5,8.01,7.51,7.5,Approved
P0000134,03/05/2023,9:56:12 pm,04/05/2023,6:01:58 am,0.5,8.1,7.6,7.5,Approved
P0000134,04/05/2023,9:52:28 pm,05/05/2023,6:03:53 am,0.5,8.19,7.69,7.5,Approved
P0000134,05/05/2023,10:08:35 pm,06/05/2023,6:00:23 am,0.5,7.86,7.36,7.5,Approved
P0000134,08/05/2023,9:52:55 pm,09/05/2023,6:08:44 am,0.5,8.26,7.76,7.5,Approved
P0000134,09/05/2023,9:56:13 pm,10/05/2023,6:04:55 am,0.5,8.14,7.64,7.5,Approved
P0000134,10/05/2023,10:04:19 pm,11/05/2023,6:06:56 am,0.5,8.04,7.54,7.5,Approved
P0000134,11/05/2023,9:52:34 pm,12/05/2023,6:03:43 am,0.5,8.19,7.69,7.5,Approved
P0000134,12/05/2023,9:54:19 pm,13/05/2023,6:07:53 am,0.5,8.23,7.73,7.5,Approved
P0000134,15/05/2023,9:53:27 pm,16/05/2023,6:07:31 am,0.5,8.23,7.73,7.5,Approved
P0000134,16/05/2023,10:00:35 pm,17/05/2023,6:05:54 am,0.5,8.09,7.59,7.5,Approved
P0000134,17/05/2023,9:50:56 pm,18/05/2023,6:01:26 am,0.5,8.17,7.67,7.5,Approved
P0000134,18/05/2023,9:49:16 pm,19/05/2023,6:09:32 am,0.5,8.34,7.84,7.5,Approved
P0000134,19/05/2023,10:02:31 pm,20/05/2023,6:04:00 am,0.5,8.02,7.52,7.5,Approved
P0000134,22/05/2023,10:02:06 pm,23/05/2023,6:01:42 am,0.5,7.99,7.49,7.5,Approved
P0000134,23/05/2023,10:06:42 pm,24/05/2023,6:01:04 am,0.5,7.91,7.41,7.5,Approved
P0000134,24/05/2023,10:01:58 pm,25/05/2023,6:07:17 am,0.5,8.09,7.59,7.5,Approved
P0000134,25/05/2023,10:00:46 pm,26/05/2023,6:05:39 am,0.5,8.08,7.58,7.5,Approved
P0000134,26/05/2023,10:04:39 pm,27/05/2023,6:10:20 am,0.5,8.09,7.59,7.5,Approved
P0000134,29/05/2023,9:57:50 pm,30/05/2023,6:07:33 am,0.5,8.16,7.66,7.5,Approved
P0000134,30/05/2023,9:56:23 pm,31/05/2023,6:00:20 am,0.5,8.07,7.57,7.5,Approved
P0000134,31/05/2023,9:54:38 pm,01/06/2023,6:09:20 am,0.5,8.24,7.74,7.5,Approved
P0000134,01/06/2023,9:54:43 pm,02/06/2023,6:08:16 am,0.5,8.23,7.73,7.5,Approved
P0000134,02/06/2023,10:07:20 pm,03/06/2023,6:10:41 am,0.5,8.06,7.56,7.5,Approved
P0000134,05/06/2023,10:03:16 pm,06/06/2023,6:09:03 am,0.5,8.1,7.6,7.5,Approved
P0000134,06/06/2023,10:08:58 pm,07/06/2023,6:08:09 am,0.5,7.99,7.49,7.5,Approved
P0000134,07/06/2023,10:01:35 pm,08/06/2023,6:02:59 am,0.5,8.02,7.52,7.5,Approved
P0000134,08/06/2023,10:00:51 pm,09/06/2023,6:00:41 am,0.5,8,7.5,7.5,Approved
P0000134,09/06/2023,10:06:43 pm,10/06/2023,6:08:08 am,0.5,8.02,7.52,7.5,Approved
P0000134,12/06/2023,9:58:34 pm,13/06/2023,6:02:36 am,0.5,8.07,7.57,7.5,Approved
P0000134,13/06/2023,9:51:10 pm,14/06/2023,6:07:19 am,0.5,8.27,7.77,7.5,Approved
P0000134,14/06/2023,9:51:36 pm,15/06/2023,6:06:01 am,0.5,8.24,7.74,7.5,Approved
P0000134,15/06/2023,10:06:39 pm,16/06/2023,6:08:25 am,0.5,8.03,7.53,7.5,Approved
P0000134,16/06/2023,9:54:01 pm,17/06/2023,6:04:29 am,0.5,8.17,7.67,7.5,Approved
P0000134,19/06/2023,10:07:16 pm,20/06/2023,6:07:19 am,0.5,8,7.5,7.5,Approved
P0000134,20/06/2023,10:03:47 pm,21/06/2023,6:02:02 am,0.5,7.97,7.47,7.5,Approved
P0000134,21/06/2023,9:58:22 pm,22/06/2023,6:03:17 am,0.5,8.08,7.58,7.5,Approved
P0000134,22/06/2023,10:08:34 pm,23/06/2023,6:06:45 am,0.5,7.97,7.47,7.5,Approved
P0000134,23/06/2023,10:02:31 pm,24/06/2023,6:09:45 am,0.5,8.12,7.62,7.5,Approved
P0000134,26/06/2023,10:05:35 pm,27/06/2023,6:02:38 am,0.5,7.95,7.45,7.5,Approved
P0000134,27/06/2023,10:06:05 pm,28/06/2023,6:10:04 am,0.5,8.07,7.57,7.5,Approved
P0000134,28/06/2023,10:07:12 pm,29/06/2023,6:08:30 am,0.5,8.02,7.52,7.5,Approved
P0000134,29/06/2023,9:51:13 pm,30/06/2023,6:03:18 am,0.5,8.2,7.7,7.5,Approved
P0000134,30/06/2023,9:57:55 pm,01/07/2023,6:00:06 am,0.5,8.04,7.54,7.5,Approved
P0000134,03/07/2023,9:59:14 pm,04/07/2023,6:10:45 am,0.5,8.19,7.69,7.5,Approved
P0000134,04/07/2023,9:59:36 pm,05/07/2023,6:01:26 am,0.5,8.03,7.53,7.5,Approved
P0000134,05/07/2023,9:49:31 pm,06/07/2023,6:01:37 am,0.5,8.2,7.7,7.5,Approved
P0000134,06/07/2023,9:49:49 pm,07/07/2023,6:04:05 am,0.5,8.24,7.74,7.5,Approved
P0000134,07/07/2023,9:52:28 pm,08/07/2023,6:09:17 am,0.5,8.28,7.78,7.5,Approved
P0000134,10/07/2023,10:01:22 pm,11/07/2023,6:02:28 am,0.5,8.02,7.52,7.5,Approved
P0000134,11/07/2023,9:56:50 pm,12/07/2023,6:09:29 am,0.5,8.21,7.71,7.5,Approved
P0000134,12/07/2023,10:02:34 pm,13/07/2023,6:01:06 am,0.5,7.98,7.48,7.5,Approved
P0000134,13/07/2023,9:51:25 pm,14/07/2023,6:03:25 am,0.5,8.2,7.7,7.5,Approved
P0000134,14/07/2023,10:01:20 pm,15/07/2023,6:05:38 am,0.5,8.07,7.57,7.5,Approved
P0000134,17/07/2023,10:10:31 pm,18/07/2023,6:01:59 am,0.5,7.86,7.36,7.5,Approved
P0000134,18/07/2023,10:02:45 pm,19/07/2023,6:04:33 am,0.5,8.03,7.53,7.5,Approved
P0000134,19/07/2023,9:49:36 pm,20/07/2023,6:01:18 am,0.5,8.19,7.69,7.5,Approved
P0000134,20/07/2023,10:09:56 pm,21/07/2023,6:07:32 am,0.5,7.96,7.46,7.5,Approved
P0000134,21/07/2023,10:05:33 pm,22/07/2023,6:07:41 am,0.5,8.04,7.54,7.5,Approved
P0000134,24/07/2023,10:04:48 pm,25/07/2023,6:01:38 am,0.5,7.95,7.45,7.5,Approved
P0000134,25/07/2023,9:58:11 pm,26/07/2023,6:03:10 am,0.5,8.08,7.58,7.5,Approved
P0000134,26/07/2023,9:58:07 pm,27/07/2023,6:08:35 am,0.5,8.17,7.67,7.5,Approved
P0000134,27/07/2023,10:01:23 pm,28/07/2023,6:05:10 am,0.5,8.06,7.56,7.5,Approved
P0000134,28/07/2023,10:04:20 pm,29/07/2023,6:08:30 am,0.5,8.07,7.57,7.5,Approved
P0000134,31/07/2023,10:00:16 pm,01/08/2023,6:06:31 am,0.5,8.1,7.6,7.5,Approved
P0000134,01/08/2023,10:03:05 pm,02/08/2023,6:04:30 am,0.5,8.02,7.52,7.5,Approved
P0000134,02/08/2023,10:06:28 pm,03/08/2023,6:04:56 am,0.5,7.97,7.47,7.5,Approved
P0000134,03/08/2023,10:06:30 pm,04/08/2023,6:04:29 am,0.5,7.97,7.47,7.5,Approved
P0000134,04/08/2023,10:08:34 pm,05/08/2023,6:02:09 am,0.5,7.89,7.39,7.5,Approved
P0000134,07/08/2023,10:08:03 pm,08/08/2023,6:06:34 am,0.5,7.97,7.47,7.5,Approved
P0000134,08/08/2023,9:49:44 pm,09/08/2023,6:00:15 am,0.5,8.17,7.67,7.5,Approved
P0000134,09/08/2023,9:56:55 pm,10/08/2023,6:05:25 am,0.5,8.14,7.64,7.5,Approved
P0000134,10/08/2023,10:04:00 pm,11/08/2023,6:00:06 am,0.5,7.93,7.43,7.5,Approved
P0000134,11/08/2023,9:51:27 pm,12/08/2023,6:09:38 am,0.5,8.3,7.8,7.5,Approved
P0000134,14/08/2023,10:07:57 pm,15/08/2023,6:07:20 am,0.5,7.99,7.49,7.5,Approved
P0000134,15/08/2023,9:51:42 pm,16/08/2023,6:00:18 am,0.5,8.14,7.64,7.5,Approved
P0000134,16/08/2023,9:49:29 pm,17/08/2023,6:01:42 am,0.5,8.2,7.7,7.5,Approved
P0000134,17/08/2023,9:49:36 pm,18/08/2023,6:06:52 am,0.5,8.29,7.79,7.5,Approved
P0000134,18/08/2023,9:59:30 pm,19/08/2023,6:06:22 am,0.5,8.11,7.61,7.5,Approved
P0000134,21/08/2023,10:06:46 pm,22/08/2023,6:05:59 am,0.5,7.99,7.49,7.5,Approved
P0000134,22/08/2023,9:58:40 pm,23/08/2023,6:10:35 am,0.5,8.2,7.7,7.5,Approved
P0000134,23/08/2023,9:52:45 pm,24/08/2023,6:04:55 am,0.5,8.2,7.7,7.5,Approved
P0000134,24/08/2023,10:04:00 pm,25/08/2023,6:00:43 am,0.5,7.95,7.45,7.5,Approved
P0000134,25/08/2023,9:56:19 pm,26/08/2023,6:00:48 am,0.5,8.07,7.57,7.5,Approved
P0000134,28/08/2023,9:57:13 pm,29/08/2023,6:01:20 am,0.5,8.07,7.57,7.5,Approved
P0000134,29/08/2023,9:56:41 pm,30/08/2023,6:04:26 am,0.5,8.13,7.63,7.5,Approved
P0000134,30/08/2023,10:06:59 pm,31/08/2023,6:08:56 am,0.5,8.03,7.53,7.5,Approved
P0000134,31/08/2023,9:56:54 pm,01/09/2023,6:00:54 am,0.5,8.07,7.57,7.5,Approved
P0000134,01/09/2023,9:52:50 pm,02/09/2023,6:09:29 am,0.5,8.28,7.78,7.5,Approved
P0000134,04/09/2023,9:52:34 pm,05/09/2023,6:08:03 am,0.5,8.26,7.76,7.5,Approved
P0000134,05/09/2023,9:53:30 pm,06/09/2023,6:00:08 am,0.5,8.11,7.61,7.5,Approved
P0000134,06/09/2023,9:49:29 pm,07/09/2023,6:03:10 am,0.5,8.23,7.73,7.5,Approved
P0000134,07/09/2023,10:09:11 pm,08/09/2023,6:08:01 am,0.5,7.98,7.48,7.5,Approved
P0000134,08/09/2023,10:09:49 pm,09/09/2023,6:04:30 am,0.5,7.91,7.41,7.5,Approved
P0000134,11/09/2023,10:07:36 pm,12/09/2023,6:00:48 am,0.5,7.89,7.39,7.5,Approved
P0000134,12/09/2023,9:57:28 pm,13/09/2023,6:06:40 am,0.5,8.15,7.65,7.5,Approved
P0000134,13/09/2023,10:06:41 pm,14/09/2023,6:06:42 am,0.5,8,7.5,7.5,Approved
P0000134,14/09/2023,9:51:02 pm,15/09/2023,6:08:44 am,0.5,8.29,7.79,7.5,Approved
P0000134,15/09/2023,10:00:05 pm,16/09/2023,6:04:19 am,0.5,8.07,7.57,7.5,Approved
P0000134,18/09/2023,9:52:01 pm,19/09/2023,6:01:26 am,0.5,8.16,7.66,7.5,Approved
P0000134,19/09/2023,9:56:02 pm,20/09/2023,6:02:25 am,0.5,8.11,7.61,7.5,Approved
P0000134,20/09/2023,10:09:11 pm,21/09/2023,6:09:36 am,0.5,8.01,7.51,7.5,Approved
P0000134,21/09/2023,10:09:08 pm,22/09/2023,6:06:37 am,0.5,7.96,7.46,7.5,Approved
P0000134,22/09/2023,9:58:20 pm,23/09/2023,6:03:13 am,0.5,8.08,7.58,7.5,Approved
P0000134,25/09/2023,9:49:29 pm,26/09/2023,6:04:18 am,0.5,8.25,7.75,7.5,Approved
P0000134,26/09/2023,9:55:24 pm,27/09/2023,6:09:39 am,0.5,8.24,7.74,7.5,Approved
P0000134,27/09/2023,9:53:45 pm,28/09/2023,6:01:12 am,0.5,8.12,7.62,7.5,Approved
P0000134,28/09/2023,10:09:56 pm,29/09/2023,6:02:13 am,0.5,7.87,7.37,7.5,Approved
P0000134,29/09/2023,10:07:24 pm,30/09/2023,6:04:29 am,0.5,7.95,7.45,7.5,Approved
P0000134,02/10/2023,10:02:25 pm,03/10/2023,6:08:14 am,0.5,8.1,7.6,7.5,Approved
P0000134,03/10/2023,10:02:41 pm,04/10/2023,6:02:17 am,0.5,7.99,7.49,7.5,Approved
P0000134,04/10/2023,9:56:34 pm,05/10/2023,6:06:09 am,0.5,8.16,7.66,7.5,Approved
P0000134,05/10/2023,10:10:12 pm,06/10/2023,6:07:20 am,0.5,7.95,7.45,7.5,Approved
P0000134,06/10/2023,10:02:10 pm,07/10/2023,6:03:01 am,0.5,8.01,7.51,7.5,Approved
P0000134,09/10/2023,10:01:02 pm,10/10/2023,6:01:26 am,0.5,8.01,7.51,7.5,Approved
P0000134,10/10/2023,9:53:58 pm,11/10/2023,6:03:39 am,0.5,8.16,7.66,7.5,Approved
P0000134,11/10/2023,9:54:17 pm,12/10/2023,6:00:48 am,0.5,8.11,7.61,7.5,Approved
P0000134,12/10/2023,10:02:46 pm,13/10/2023,6:00:10 am,0.5,7.96,7.46,7.5,Approved
P0000134,13/10/2023,10:01:04 pm,14/10/2023,6:02:26 am,0.5,8.02,7.52,7.5,Approved
P0000134,16/10/2023,9:55:26 pm,17/10/2023,6:05:50 am,0.5,8.17,7.67,7.5,Approved
P0000134,17/10/2023,9:55:15 pm,18/10/2023,6:02:16 am,0.5,8.12,7.62,7.5,Approved
P0000134,18/10/2023,10:07:59 pm,19/10/2023,6:03:32 am,0.5,7.93,7.43,7.5,Approved
P0000134,19/10/2023,10:10:04 pm,20/10/2023,6:00:46 am,0.5,7.84,7.34,7.5,Approved
P0000134,20/10/2023,9:56:47 pm,21/10/2023,6:05:13 am,0.5,8.14,7.64,7.5,Approved
P0000134,23/10/2023,9:56:23 pm,24/10/2023,6:01:48 am,0.5,8.09,7.59,7.5,Approved
P0000134,24/10/2023,9:59:35 pm,25/10/2023,6:01:46 am,0.5,8.04,7.54,7.5,Approved
P0000134,25/10/2023,10:01:16 pm,26/10/2023,6:06:41 am,0.5,8.09,7.59,7.5,Approved
P0000134,26/10/2023,9:56:31 pm,27/10/2023,6:05:47 am,0.5,8.15,7.65,7.5,Approved
P0000134,27/10/2023,9:59:41 pm,28/10/2023,6:00:32 am,0.5,8.01,7.51,7.5,Approved
P0000134,30/10/2023,10:07:47 pm,31/10/2023,6:01:16 am,0.5,7.89,7.39,7.5,Approved
P0000134,31/10/2023,10:07:20 pm,01/11/2023,6:09:27 am,0.5,8.03,7.53,7.5,Approved
P0000134,01/11/2023,9:53:30 pm,02/11/2023,6:03:07 am,0.5,8.16,7.66,7.5,Approved
P0000134,02/11/2023,10:01:40 pm,03/11/2023,6:03:33 am,0.5,8.03,7.53,7.5,Approved
P0000134,03/11/2023,10:07:53 pm,04/11/2023,6:02:52 am,0.5,7.92,7.42,7.5,Approved
P0000134,06/11/2023,9:59:17 pm,07/11/2023,6:07:28 am,0.5,8.14,7.64,7.5,Approved
P0000134,07/11/2023,9:52:35 pm,08/11/2023,6:09:16 am,0.5,8.28,7.78,7.5,Approved
P0000134,08/11/2023,10:00:58 pm,09/11/2023,6:07:35 am,0.5,8.11,7.61,7.5,Approved
P0000134,09/11/2023,9:58:59 pm,10/11/2023,6:10:15 am,0.5,8.19,7.69,7.5,Approved
P0000134,10/11/2023,9:52:36 pm,11/11/2023,6:10:23 am,0.5,8.3,7.8,7.5,Approved
P0000134,13/11/2023,9:55:47 pm,14/11/2023,6:03:56 am,0.5,8.14,7.64,7.5,Approved
P0000134,14/11/2023,10:01:48 pm,15/11/2023,6:00:03 am,0.5,7.97,7.47,7.5,Approved
P0000134,15/11/2023,10:09:12 pm,16/11/2023,6:09:33 am,0.5,8.01,7.51,7.5,Approved
P0000134,16/11/2023,9:58:55 pm,17/11/2023,6:09:15 am,0.5,8.17,7.67,7.5,Approved
P0000134,17/11/2023,10:11:00 pm,18/11/2023,6:02:53 am,0.5,7.86,7.36,7.5,Approved
P0000134,20/11/2023,10:05:33 pm,21/11/2023,6:00:59 am,0.5,7.92,7.42,7.5,Approved
P0000134,21/11/2023,9:56:04 pm,22/11/2023,6:04:37 am,0.5,8.14,7.64,7.5,Approved
P0000134,22/11/2023,9:53:04 pm,23/11/2023,6:01:28 am,0.5,8.14,7.64,7.5,Approved
P0000134,23/11/2023,9:52:08 pm,24/11/2023,6:09:16 am,0.5,8.29,7.79,7.5,Approved
P0000134,24/11/2023,10:10:54 pm,25/11/2023,6:01:56 am,0.5,7.85,7.35,7.5,Approved
P0000134,27/11/2023,9:54:03 pm,28/11/2023,6:10:17 am,0.5,8.27,7.77,7.5,Approved
P0000134,28/11/2023,10:08:42 pm,29/11/2023,6:06:43 am,0.5,7.97,7.47,7.5,Approved
P0000134,29/11/2023,9:59:30 pm,30/11/2023,6:01:19 am,0.5,8.03,7.53,7.5,Approved
P0000134,30/11/2023,9:59:44 pm,01/12/2023,6:03:01 am,0.5,8.05,7.55,7.5,Approved
P0000134,01/12/2023,9:51:10 pm,02/12/2023,6:05:34 am,0.5,8.24,7.74,7.5,Approved
P0000134,04/12/2023,9:59:53 pm,05/12/2023,6:03:24 am,0.5,8.06,7.56,7.5,Approved
P0000134,05/12/2023,10:01:48 pm,06/12/2023,6:06:43 am,0.5,8.08,7.58,7.5,Approved
P0000134,06/12/2023,10:08:21 pm,07/12/2023,6:07:26 am,0.5,7.98,7.48,7.5,Approved
P0000134,07/12/2023,9:51:56 pm,08/12/2023,6:00:52 am,0.5,8.15,7.65,7.5,Approved
P0000134,08/12/2023,10:03:54 pm,09/12/2023,6:07:11 am,0.5,8.05,7.55,7.5,Approved
P0000134,11/12/2023,9:53:27 pm,12/12/2023,6:09:14 am,0.5,8.26,7.76,7.5,Approved
P0000134,12/12/2023,10:06:00 pm,13/12/2023,6:09:18 am,0.5,8.05,7.55,7.5,Approved
P0000134,13/12/2023,9:56:33 pm,14/12/2023,6:02:39 am,0.5,8.1,7.6,7.5,Approved
P0000134,14/12/2023,9:49:38 pm,15/12/2023,6:07:36 am,0.5,8.3,7.8,7.5,Approved
P0000134,15/12/2023,9:49:20 pm,16/12/2023,6:03:09 am,0.5,8.23,7.73,7.5,Approved
P0000134,18/12/2023,9:55:28 pm,19/12/2023,6:10:25 am,0.5,8.25,7.75,7.5,Approved
P0000134,19/12/2023,10:05:51 pm,20/12/2023,6:05:48 am,0.5,8,7.5,7.5,Approved
P0000134,20/12/2023,10:09:04 pm,21/12/2023,6:01:37 am,0.5,7.88,7.38,7.5,Approved
P0000134,21/12/2023,9:55:07 pm,22/12/2023,6:09:56 am,0.5,8.25,7.75,7.5,Approved
P0000134,22/12/2023,9:59:25 pm,23/12/2023,6:08:55 am,0.5,8.16,7.66,7.5,Approved
P0000134,25/12/2023,10:08:03 pm,26/12/2023,6:00:37 am,0.5,7.88,7.38,7.5,Approved
P0000134,26/12/2023,10:08:57 pm,27/12/2023,6:03:09 am,0.5,7.9,7.4,7.5,Approved
P0000134,27/12/2023,9:50:22 pm,28/12/2023,6:08:57 am,0.5,8.31,7.81,7.5,Approved
P0000134,28/12/2023,10:07:17 pm,29/12/2023,6:08:46 am,0.5,8.02,7.52,7.5,Approved
P0000134,29/12/2023,10:07:09 pm,30/12/2023,6:02:18 am,0.5,7.92,7.42,7.5,Approved
P0000134,01/01/2024,10:10:57 pm,02/01/2024,6:06:30 am,0.5,7.93,7.43,7.5,Approved
P0000134,02/01/2024,9:51:15 pm,03/01/2024,6:08:31 am,0.5,8.29,7.79,7.5,Approved
P0000134,03/01/2024,10:03:53 pm,04/01/2024,6:00:57 am,0.5,7.95,7.45,7.5,Approved
